Video link,260101,260102,260103,260104,260105,260106,260107,260108,260109,260110,260111,260112,260113,260114,260115,260116,260117,260118,260119,260120,260121,260122,260123,260124,260125,260126,260127,260128,260129,260130,260131,260201,260202,260203,260204,260205,260206,260207,260208,260209,260210,260211,260212,260213,260214,260215,260216,260217,260218,260219,260220,260221
QFI8C6_STTc,,,841.0,1807.0,2249.0,2565.0,2784.0,3125.0,3748.0,4966.0,5739.0,6115.0,6404.0,6651.0,6930.0,7163.0,7363.0,7566.0,7764.0,7997.0,8203.0,8335.0,8498.0,8782.0,8997.0,9225.0,9432.0,9626.0,9794.0,9968.0,10124.0,10303.0,10457.0,10623.0,10789.0,10922.0,11069.0,11216.0,11367.0,11481.0,11614.0,11725.0,11813.0,11909.0,11979.0,12040.0,12095.0,12160.0,12240.0,12306.0,12398.0,12471
3Lj1CoLVQbU,,,2549.0,6446.0,8433.0,9498.0,10472.0,11155.0,11772.0,12522.0,13181.0,13662.0,14139.0,14540.0,14980.0,15355.0,15774.0,16274.0,16853.0,17230.0,17518.0,17894.0,18293.0,18817.0,19566.0,20165.0,20743.0,21337.0,21784.0,22288.0,22760.0,23237.0,23756.0,24277.0,24754.0,25192.0,25640.0,26165.0,26700.0,27165.0,27563.0,27968.0,28334.0,28703.0,29205.0,29909.0,30492.0,30873.0,31269.0,31608.0,31981.0,32326
N_P7j2JG7ws,,,,69.0,136.0,153.0,171.0,177.0,185.0,191.0,198.0,205.0,205.0,211.0,216.0,223.0,221.0,222.0,224.0,226.0,227.0,228.0,231.0,231.0,233.0,234.0,236.0,238.0,239.0,240.0,240.0,241.0,243.0,244.0,246.0,247.0,247.0,248.0,250.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,255.0,255.0,255.0,258.0,258
oB5ZwlgICvg,,,,,3916.0,11833.0,16307.0,19591.0,22420.0,48725.0,82043.0,109131.0,122895.0,132081.0,140458.0,149691.0,155703.0,159394.0,163246.0,166548.0,169880.0,172734.0,175072.0,176992.0,178417.0,180214.0,182037.0,183629.0,185054.0,186544.0,187621.0,188509.0,189463.0,190522.0,191505.0,192534.0,193648.0,194444.0,195173.0,195909.0,196671.0,197421.0,198030.0,198691.0,199300.0,199796.0,200342.0,200821.0,201263.0,201771.0,202249.0,202756
-XJi9qCv_1s,,,,,2990.0,9945.0,11259.0,12106.0,12739.0,13217.0,13682.0,14059.0,14338.0,14522.0,14724.0,14852.0,14986.0,15215.0,15481.0,15667.0,15761.0,15819.0,15868.0,15894.0,15939.0,15964.0,15983.0,16003.0,16013.0,16027.0,16043.0,16059.0,16072.0,16081.0,16097.0,16108.0,16112.0,16127.0,16135.0,16140.0,16143.0,16146.0,16155.0,16160.0,16163.0,16165.0,16169.0,16173.0,16181.0,16186.0,16194.0,16198
5XCdT42R1Yg,,,,,,35067.0,35082.0,35090.0,35099.0,35103.0,35112.0,35120.0,35128.0,35134.0,35140.0,35148.0,35154.0,35158.0,35162.0,35168.0,35171.0,35175.0,35181.0,35184.0,35185.0,35187.0,35188.0,35195.0,35196.0,35199.0,35206.0,35212.0,35219.0,35228.0,35236.0,35241.0,35244.0,35249.0,35257.0,35261.0,35275.0,35292.0,35302.0,35312.0,35319.0,35325.0,35329.0,35331.0,35345.0,35352.0,35363.0,35373
t_HEiqWHg44,,,,,,6716.0,7796.0,8566.0,8987.0,9316.0,9638.0,9977.0,10251.0,10399.0,10463.0,10564.0,10646.0,10738.0,10797.0,10852.0,10895.0,10918.0,10950.0,10974.0,10988.0,11018.0,11038.0,11056.0,11078.0,11092.0,11116.0,11126.0,11134.0,11149.0,11161.0,11176.0,11188.0,11205.0,11217.0,11241.0,11255.0,11272.0,11286.0,11297.0,11312.0,11322.0,11340.0,11351.0,11361.0,11368.0,11378.0,11393
n17xAjgbHO0,,,,,,239.0,288.0,418.0,1131.0,459.0,469.0,605.0,609.0,663.0,692.0,705.0,720.0,732.0,738.0,741.0,747.0,750.0,753.0,766.0,780.0,785.0,797.0,803.0,813.0,817.0,825.0,833.0,838.0,843.0,848.0,855.0,864.0,874.0,881.0,883.0,885.0,894.0,906.0,911.0,921.0,935.0,940.0,946.0,951.0,959.0,968.0,970
VQucfbsmlyc,,,,,,791.0,1037.0,1098.0,1190.0,1226.0,1257.0,1275.0,1296.0,1310.0,1332.0,1343.0,1350.0,1369.0,1385.0,1401.0,1408.0,1415.0,1420.0,1426.0,1429.0,1432.0,1434.0,1435.0,1438.0,1441.0,1444.0,1448.0,1448.0,1448.0,1450.0,1452.0,1455.0,1456.0,1456.0,1457.0,1457.0,1459.0,1459.0,1461.0,1466.0,1468.0,1470.0,1474.0,1476.0,1477.0,1477.0,1477
U4avKonYpIk,,,,,,1268.0,4301.0,5048.0,5303.0,5432.0,5515.0,5606.0,5681.0,5725.0,5774.0,5819.0,5842.0,5868.0,5881.0,5899.0,5904.0,5914.0,5927.0,5933.0,5941.0,5951.0,5956.0,5959.0,5962.0,5965.0,5969.0,5972.0,5975.0,5979.0,5981.0,5984.0,5985.0,5986.0,5990.0,5990.0,5992.0,5992.0,5995.0,5995.0,5999.0,6001.0,6003.0,6004.0,6005.0,6006.0,6007.0,6007
1UyzVpQDkW8,,,,,,3718.0,11008.0,15053.0,18553.0,20588.0,22106.0,23514.0,25575.0,27155.0,28384.0,29183.0,30097.0,30753.0,31372.0,32168.0,32907.0,33589.0,34314.0,35076.0,35821.0,36543.0,37387.0,38474.0,39525.0,40542.0,41359.0,42175.0,42998.0,43663.0,44498.0,45068.0,45731.0,46284.0,46852.0,47400.0,47976.0,48445.0,48993.0,49523.0,49972.0,50444.0,50809.0,51323.0,51679.0,52072.0,52507.0,52919
L_IrTG4E-CY,,,,,,3483.0,4675.0,5498.0,6161.0,7005.0,7875.0,8652.0,9396.0,9879.0,10363.0,10897.0,11345.0,11750.0,12069.0,12385.0,12636.0,12960.0,13196.0,13424.0,13611.0,13829.0,14043.0,14219.0,14439.0,14635.0,14821.0,14979.0,15154.0,15307.0,15484.0,15615.0,15765.0,15885.0,15992.0,16132.0,16259.0,16409.0,16553.0,16708.0,16831.0,16919.0,17028.0,17120.0,17244.0,17352.0,17447.0,17548
OrlkRhaVnhk,,,,,,,8980.0,40285.0,59183.0,72595.0,96674.0,105157.0,111489.0,118448.0,124021.0,128117.0,131900.0,134632.0,137110.0,139396.0,141542.0,143678.0,145778.0,147987.0,149810.0,151465.0,153288.0,155136.0,157135.0,158750.0,160486.0,162027.0,163679.0,165248.0,166933.0,168684.0,170552.0,172436.0,174125.0,175801.0,177236.0,178467.0,179756.0,180942.0,182157.0,183291.0,184256.0,185116.0,185923.0,186693.0,187433.0,188203
zSFmsS5ufDs,,,,,,,1147.0,3335.0,4241.0,4917.0,12124.0,25082.0,36192.0,42429.0,45811.0,49506.0,53329.0,56988.0,57771.0,58642.0,59359.0,60188.0,61147.0,62962.0,64788.0,67259.0,70313.0,74005.0,78177.0,82581.0,86240.0,89411.0,94003.0,99337.0,104821.0,109827.0,115143.0,119446.0,122497.0,126798.0,131576.0,136332.0,141392.0,146003.0,149735.0,152700.0,155492.0,157554.0,160415.0,164278.0,168024.0,171189
22CcsqxQdW0,,,,,,,5695.0,10225.0,12685.0,14214.0,15450.0,16605.0,17648.0,18378.0,18934.0,19539.0,20080.0,20533.0,21056.0,21483.0,21925.0,22347.0,22740.0,23111.0,23422.0,23839.0,24174.0,24544.0,24852.0,25181.0,25437.0,25682.0,25955.0,26194.0,26443.0,26719.0,26916.0,27096.0,27314.0,27558.0,27771.0,28017.0,28236.0,28433.0,28632.0,28771.0,28965.0,29116.0,29255.0,29422.0,29577.0,29757
nhDcqoetCy8,,,,,,,,29199.0,78245.0,114991.0,192547.0,304828.0,372855.0,448812.0,553503.0,622010.0,713997.0,844203.0,964046.0,1055390.0,1082680.0,1086263.0,1088487.0,1090765.0,1093999.0,1096909.0,1099549.0,1102176.0,1104822.0,1107074.0,1109049.0,1110653.0,1112268.0,1114028.0,1115649.0,1117129.0,1118599.0,1119973.0,1121376.0,1122948.0,1124296.0,1125620.0,1126881.0,1128057.0,1129208.0,1130335.0,1131388.0,1132518.0,1133636.0,1134688.0,1135714.0,1136729
v5_GoNFr5wc,,,,,,,,,171882.0,332548.0,406707.0,457350.0,499980.0,533145.0,565463.0,598093.0,618674.0,635493.0,649665.0,663920.0,676347.0,687208.0,699150.0,709742.0,719355.0,728461.0,737263.0,745565.0,753293.0,760108.0,766777.0,773694.0,785634.0,800838.0,812125.0,821520.0,831976.0,841560.0,850479.0,858454.0,865102.0,870737.0,876994.0,882920.0,887920.0,892682.0,897495.0,902489.0,907748.0,913866.0,919799.0,925127
fAVrqc-IphQ,,,,,,,,,1640.0,2555.0,2639.0,2680.0,2709.0,2726.0,2738.0,2750.0,2757.0,2768.0,2777.0,2785.0,2791.0,2800.0,2807.0,2813.0,2814.0,2823.0,2827.0,2832.0,2835.0,2840.0,2843.0,2848.0,2849.0,2853.0,2853.0,2855.0,2856.0,2858.0,2860.0,2865.0,2870.0,2873.0,2875.0,2878.0,2884.0,2886.0,2892.0,2893.0,2897.0,2898.0,2901.0,2906
v5_GoNFr5wc,,,,,,,,,171882.0,332548.0,406707.0,457350.0,499980.0,533145.0,565463.0,598093.0,618674.0,635493.0,649665.0,663920.0,676347.0,687208.0,699150.0,709742.0,719355.0,728461.0,737263.0,745565.0,753293.0,760108.0,766777.0,773694.0,785634.0,800838.0,812125.0,821520.0,831976.0,841560.0,850479.0,858454.0,865102.0,870737.0,876994.0,882920.0,887920.0,892682.0,897495.0,902489.0,907748.0,913866.0,919799.0,925127
hRlt2L-MJKU,,,,,,,,,34677.0,64895.0,80672.0,98303.0,111488.0,122931.0,132510.0,141078.0,146905.0,152442.0,157958.0,163267.0,168067.0,175741.0,181866.0,187242.0,191154.0,195289.0,199312.0,203567.0,207268.0,211003.0,214588.0,217298.0,220447.0,224098.0,227439.0,230716.0,234064.0,237414.0,240314.0,243572.0,246761.0,249828.0,252684.0,255516.0,258413.0,261265.0,263787.0,266134.0,268635.0,271351.0,273950.0,276230
Sf5ErqLw33M,,,,,,,,,12405.0,14715.0,15662.0,16082.0,16401.0,16644.0,16862.0,17050.0,17186.0,17306.0,17443.0,17545.0,17627.0,17718.0,17815.0,17933.0,18033.0,18173.0,18336.0,18476.0,18548.0,18607.0,18667.0,18712.0,18763.0,18785.0,18823.0,18850.0,18878.0,18909.0,18938.0,18959.0,18982.0,19001.0,19018.0,19039.0,19062.0,19086.0,19105.0,19124.0,19140.0,19156.0,19180.0,19196
WZgam7x_ymU,,,,,,,,,,11370.0,19419.0,29870.0,39925.0,46855.0,54047.0,61593.0,64636.0,67146.0,70200.0,72864.0,74706.0,76488.0,77737.0,78717.0,79409.0,80321.0,81157.0,82077.0,82995.0,84553.0,86029.0,87664.0,89714.0,91593.0,93666.0,96078.0,98096.0,99143.0,99958.0,100757.0,101736.0,102640.0,103474.0,104283.0,104999.0,105572.0,106076.0,106563.0,106969.0,107561.0,108236.0,108784
i3hQxcVNXx0,,,,,,,,,,1295.0,5449.0,14769.0,33785.0,49316.0,68675.0,87626.0,100601.0,108908.0,114451.0,119255.0,123466.0,127075.0,130063.0,132039.0,133709.0,135583.0,137455.0,138922.0,140237.0,141657.0,142795.0,143680.0,144671.0,145660.0,146493.0,147339.0,148358.0,149099.0,149687.0,150455.0,151154.0,151832.0,152437.0,153110.0,153583.0,154046.0,154469.0,154879.0,155218.0,155595.0,156002.0,156332
JGvx-7IkUCA,,,,,,,,,,32.0,63.0,79.0,95.0,111.0,131.0,134.0,137.0,147.0,151.0,152.0,159.0,161.0,163.0,166.0,167.0,169.0,171.0,172.0,172.0,173.0,174.0,175.0,177.0,181.0,182.0,182.0,182.0,182.0,184.0,185.0,186.0,186.0,186.0,187.0,188.0,188.0,190.0,191.0,191.0,193.0,195.0,197
2gbVYUcPRwY,,,,,,,,,,696.0,1497.0,4942.0,7929.0,10541.0,13842.0,18856.0,20777.0,21420.0,22115.0,22545.0,22893.0,23163.0,23435.0,23669.0,23828.0,23979.0,24132.0,24276.0,24405.0,24567.0,24691.0,24779.0,24895.0,24996.0,25140.0,25263.0,25385.0,25499.0,25575.0,25668.0,25797.0,25899.0,25966.0,26058.0,26122.0,26165.0,26219.0,26276.0,26301.0,26352.0,26403.0,26442
v94Q1nzU4Vc,,,,,,,,,,,10978.0,13359.0,16652.0,18975.0,20605.0,21517.0,22379.0,23278.0,24102.0,25157.0,25955.0,26793.0,27460.0,28137.0,28779.0,29354.0,30169.0,31044.0,31752.0,32438.0,33035.0,33500.0,34065.0,34943.0,35842.0,36494.0,37201.0,37798.0,38200.0,38701.0,39454.0,40480.0,41296.0,41971.0,42744.0,43412.0,43991.0,44648.0,45237.0,45845.0,46405.0,46922
kacuL0bgsdI,,,,,,,,,,,,1457657.0,1462159.0,1465975.0,1470190.0,1474808.0,1478778.0,1482424.0,1485500.0,1488522.0,1491985.0,1495186.0,1497844.0,1500921.0,1503473.0,1505676.0,1507685.0,1509455.0,1511392.0,1513966.0,1516586.0,1518823.0,1521186.0,1524341.0,1526778.0,1529217.0,1531666.0,1533653.0,1537443.0,1540447.0,1543039.0,1545429.0,1548135.0,1550844.0,1553131.0,1555379.0,1557743.0,1559822.0,1561814.0,1563699.0,1565379.0,1567067
BTlj6Sls7KE,,,,,,,,,,,,27347.0,1151373.0,1254093.0,1321321.0,1371499.0,1424407.0,1475611.0,1519360.0,1556546.0,1588692.0,1617436.0,1645003.0,1673638.0,1698612.0,1734229.0,1772054.0,1799391.0,1822517.0,1842845.0,1862025.0,1878573.0,1893271.0,1905886.0,1918024.0,1929627.0,1941574.0,1954399.0,1967014.0,1978307.0,1989332.0,2000061.0,2010360.0,2019800.0,2029742.0,2039432.0,2048867.0,2057160.0,2065260.0,2073670.0,2082437.0,2091754
ER4YaTP2Sc8,,,,,,,,,,,,38173.0,40303.0,41745.0,43265.0,44498.0,45870.0,47513.0,49486.0,51310.0,52830.0,54452.0,55988.0,57620.0,59809.0,62384.0,64909.0,67281.0,69427.0,71532.0,73248.0,75160.0,77351.0,79523.0,81646.0,83508.0,85273.0,86738.0,88003.0,89737.0,91362.0,93041.0,94494.0,95913.0,97136.0,98335.0,99542.0,100542.0,101637.0,102739.0,103889.0,105116
uGTz6iCDvIw,,,,,,,,,,,,87945.0,100094.0,106452.0,111276.0,114559.0,118070.0,121360.0,123862.0,126224.0,128594.0,130570.0,132348.0,134069.0,135678.0,137584.0,138436.0,139138.0,139801.0,141222.0,141921.0,142543.0,143171.0,143676.0,144536.0,145678.0,147504.0,148746.0,149347.0,149780.0,150083.0,150302.0,150518.0,150707.0,150869.0,151001.0,151235.0,151500.0,151735.0,151898.0,152077.0,152257
